0.0,0.0,0.0,0.0
0.009999999776482582,3.643755895077261e-05,-2.4776555494960216e-05,-1.730695085733563e-05
0.019999999552965164,0.00012870104965220954,-1.4044231694503838e-05,-9.151330125215173e-06
0.029999999329447746,0.00025199925198228685,-3.3277912270498443e-06,-4.133149977218522e-05
0.03999999910593033,0.00039762857629825973,-3.0832969087572093e-06,-9.645421116318956e-05
0.05000000074505806,0.0005589379657316656,-2.4842193457475066e-05,-0.00013055344036258632
0.05999999865889549,0.0007474956866875461,-3.283834680812861e-05,-0.00014981888812399445
0.07000000029802322,0.0009600831917511162,-1.459626679364214e-05,-0.00016631123124126278
0.07999999821186066,0.0011974320692062586,-2.4228207869165e-05,-0.00014328377749870568
0.09000000357627869,0.0014863695101046406,-1.1736648351321508e-05,-0.00012584917317363776
0.10000000149011612,0.0017854656819189182,9.778533416322993e-07,-0.00010730634774611872
0.10999999940395355,0.002133064269567221,2.3935803803936213e-05,-8.984469909267142e-05
0.11999999731779099,0.002517072253677146,1.7443186450543344e-05,-0.00010914240680904478
0.12999999523162842,0.0029758525690446944,1.414697247058344e-05,-9.107233027139576e-05
0.14000000059604645,0.003475751159152773,8.436933876148056e-06,-8.128546708799206e-05
0.15000000596046448,0.004003329376285538,4.229609959338396e-05,-0.00012543758579032992
0.1599999964237213,0.004580713873195777,7.027509472533963e-05,-0.00014704570692078425
0.17000000178813934,0.0052103089919080985,7.291697163099022e-05,-0.00016797622944518764
0.18000000715255737,0.005916198541324511,9.668718057332344e-05,-0.0002002387883185682
0.1899999976158142,0.006664907473396815,6.0301660006226e-05,-0.00021638445879018883
0.20000000298023224,0.007490051445331598,6.981379242153252e-05,-0.0002819534099196906
0.20999999344348907,0.008413490425898318,4.661496773537962e-05,-0.0002797918292577334
0.2199999988079071,0.009453333749239956,1.0194003778676456e-05,-0.0003173472621324274
0.23000000417232513,0.010635306557204176,-5.165312759135986e-05,-0.0003468071577013322
0.23999999463558197,0.012006147836706883,-2.3157180605205716e-05,-0.00037659526413603305
0.25,0.013482473942373412,-3.762142440240408e-05,-0.00041676499525032077
0.25999999046325684,0.015070583829130886,-0.00010226961141994162,-0.00042016853126769185
0.27000001072883606,0.016768044152796268,-0.00014757908879380182,-0.0003830776488380722
0.2800000011920929,0.018511323436728677,-0.0003213356293856563,-0.0003577884065355135
0.28999999165534973,0.02035804751473096,-0.0003768002614538874,-0.000294428083496085
0.30000001192092896,0.02223510538495794,-0.0004426282376270079,-0.00022963384372465774
0.3100000023841858,0.024137493965417634,-0.0005897579167201151,-0.0001148849894137313
0.3199999928474426,0.026063688793981226,-0.0007247927009612608,5.403570463999102e-05
0.33000001311302185,0.028037007669685858,-0.0008094038124108918,0.00018308928590495961
0.3400000035762787,0.030035916855593467,-0.0009240396462136447,0.00031579175087310924
0.3499999940395355,0.03209883206262143,-0.001035553641153956,0.0004607700197685886
0.36000001430511475,0.034188065133125195,-0.0011240791588225643,0.0006128381264819395
0.3700000047683716,0.03631265803078686,-0.0012136609386540495,0.0007152632708975187
0.3799999952316284,0.038388997662876734,-0.001288123772113629,0.0008422575265730907
0.38999998569488525,0.04049765171291979,-0.001422437456743813,0.0009234224255244504
0.4000000059604645,0.04254943632540161,-0.0013995197397910308,0.0009910283998523348
0.4099999964237213,0.04458263101876922,-0.0014050691137508402,0.0010188341167418579
0.41999998688697815,0.046545384067159294,-0.0015022743790333826,0.001053789916178152
0.4300000071525574,0.04847908308445252,-0.0015635780699758371,0.0010733244756711863
0.4399999976158142,0.05034495229595226,-0.0015410394550917624,0.0010598485171848416
0.44999998807907104,0.052174227799258906,-0.0015791204350599417,0.0010782186000647689
0.46000000834465027,0.05393524363468747,-0.0015855699125523683,0.00106595284365633
0.4699999988079071,0.05569852499198279,-0.0016121195459223,0.0010695664355997408
0.47999998927116394,0.05743196590666621,-0.0015766117762424465,0.0010446621970317872
0.49000000953674316,0.059158449468614524,-0.0015314497866726908,0.0010326976201313885
0.5,0.06092886428629668,-0.0015298348079601563,0.0009603612539826148
0.5099999904632568,0.06267000736277471,-0.0014614539235376207,0.0008720509122578836
0.5199999809265137,0.06442592077852644,-0.0013989098479482399,0.0007967073795804188
